Epoch,201,train loss,31.0404,train acc,34.19,val loss,165.8220,val acc,23.53,best val acc,32.353
Epoch,202,train loss,30.5881,train acc,34.19,val loss,166.2320,val acc,23.53,best val acc,32.353
Epoch,203,train loss,29.4783,train acc,35.90,val loss,167.4437,val acc,23.53,best val acc,32.353
Epoch,204,train loss,28.8638,train acc,34.19,val loss,169.4198,val acc,23.53,best val acc,32.353
Epoch,205,train loss,29.0306,train acc,34.19,val loss,169.9372,val acc,23.53,best val acc,32.353
Epoch,206,train loss,28.6433,train acc,35.04,val loss,169.5332,val acc,23.53,best val acc,32.353
Epoch,207,train loss,27.8285,train acc,39.32,val loss,169.3185,val acc,29.41,best val acc,32.353
Epoch,208,train loss,28.2116,train acc,39.32,val loss,169.1832,val acc,29.41,best val acc,32.353
Epoch,209,train loss,28.3499,train acc,33.33,val loss,168.9521,val acc,26.47,best val acc,32.353
Epoch,210,train loss,27.7454,train acc,36.75,val loss,169.3781,val acc,23.53,best val acc,32.353
Epoch,211,train loss,27.3972,train acc,34.19,val loss,170.6818,val acc,23.53,best val acc,32.353
Epoch,212,train loss,27.7748,train acc,35.04,val loss,170.8734,val acc,23.53,best val acc,32.353
Epoch,213,train loss,27.6052,train acc,35.90,val loss,170.0050,val acc,23.53,best val acc,32.353
Epoch,214,train loss,27.6447,train acc,35.04,val loss,169.6590,val acc,23.53,best val acc,32.353
Epoch,215,train loss,27.4441,train acc,36.75,val loss,169.7149,val acc,26.47,best val acc,32.353
Epoch,216,train loss,27.2492,train acc,37.61,val loss,169.8883,val acc,26.47,best val acc,32.353
Epoch,217,train loss,27.4298,train acc,35.90,val loss,169.5443,val acc,23.53,best val acc,32.353
Epoch,218,train loss,27.3100,train acc,38.46,val loss,168.9188,val acc,26.47,best val acc,32.353
Epoch,219,train loss,27.2892,train acc,35.90,val loss,168.8495,val acc,26.47,best val acc,32.353
Epoch,220,train loss,27.2661,train acc,35.04,val loss,169.2664,val acc,23.53,best val acc,32.353
Epoch,221,train loss,27.2111,train acc,37.61,val loss,169.5231,val acc,23.53,best val acc,32.353
Epoch,222,train loss,27.2025,train acc,35.90,val loss,169.5032,val acc,26.47,best val acc,32.353
Epoch,223,train loss,27.1496,train acc,35.04,val loss,169.7559,val acc,23.53,best val acc,32.353
Epoch,224,train loss,27.1220,train acc,38.46,val loss,169.9603,val acc,23.53,best val acc,32.353
Epoch,225,train loss,27.1314,train acc,37.61,val loss,170.1398,val acc,23.53,best val acc,32.353
Epoch,226,train loss,27.1113,train acc,35.90,val loss,169.8291,val acc,26.47,best val acc,32.353
Epoch,227,train loss,27.0972,train acc,36.75,val loss,169.6864,val acc,26.47,best val acc,32.353
Epoch,228,train loss,27.0883,train acc,36.75,val loss,169.6527,val acc,26.47,best val acc,32.353
Epoch,229,train loss,27.0888,train acc,36.75,val loss,169.5218,val acc,26.47,best val acc,32.353
Epoch,230,train loss,27.1417,train acc,36.75,val loss,169.4545,val acc,26.47,best val acc,32.353
Epoch,231,train loss,27.1405,train acc,32.48,val loss,169.6961,val acc,26.47,best val acc,32.353
Epoch,232,train loss,27.0930,train acc,38.46,val loss,169.4588,val acc,26.47,best val acc,32.353
Epoch,233,train loss,27.0647,train acc,35.90,val loss,169.4612,val acc,26.47,best val acc,32.353
Epoch,234,train loss,27.0609,train acc,35.90,val loss,169.5693,val acc,26.47,best val acc,32.353
